,price,Commune,rank_city_pr,house_area,number_of_rooms,terrace,terrace_area,fully_equipped_kitchen,open_fire,SB_as new,SB_just renovated,SB_good,SB_to be done up,SB_to renovate,SB_to restore
5303,190128,TONGEREN,201.0,77.0,2,1,7.0,0,0,1,0,0,0,0,0
5304,195870,OUDSBERGEN,156.0,81.0,1,1,,0,0,0,0,0,0,0,0
5305,198000,LOMMEL,257.0,73.0,2,1,8.0,0,0,0,0,0,0,0,0
5306,155000,LIÈGE,84.0,80.0,2,0,0.0,1,0,0,0,0,0,0,0
5307,159000,TURNHOUT,278.0,107.0,2,1,4.0,1,0,0,0,1,0,0,0
5308,159000,LICHTERVELDE,323.0,80.0,2,0,0.0,1,0,0,0,1,0,0,0
5309,160000,TOURNAI,282.0,110.0,2,0,0.0,1,0,0,0,1,0,0,0
5310,167000,ANTWERPEN,335.0,80.0,2,0,0.0,1,0,0,0,0,0,0,0
5311,169000,ANDERLECHT,283.0,73.0,2,0,0.0,0,0,0,0,1,0,0,0
5312,169000,LEUVEN,466.0,27.0,1,0,0.0,1,0,1,0,0,0,0,0
5313,169900,AALST,228.0,51.0,1,1,4.0,1,0,1,0,0,0,0,0
5314,175000,LEUVEN,466.0,22.0,1,0,0.0,1,0,0,0,1,0,0,0
5315,175000,LEUVEN,466.0,57.0,1,0,0.0,1,0,0,0,0,1,0,0
5316,175000,STADEN,342.0,125.0,3,1,10.0,0,0,0,0,1,0,0,0
5317,190000,ANDERLECHT,283.0,80.0,1,0,0.0,1,0,0,0,0,0,0,0
5318,194000,ANTWERPEN,335.0,110.0,3,1,10.0,1,0,0,0,0,0,1,0
5319,195000,GENK,180.0,90.0,2,0,0.0,0,0,0,0,0,0,0,0
5320,195000,VERVIERS,73.0,101.0,3,1,26.0,1,0,1,0,0,0,0,0
5321,199000,ANTWERPEN,335.0,40.0,0,1,6.0,1,0,0,1,0,0,0,0
5322,199000,DEINZE,453.0,89.0,2,0,0.0,1,0,0,0,1,0,0,0
5323,200000,WILLEBROEK,365.0,70.0,1,1,7.0,1,0,0,0,0,0,0,0
5324,200000,MONS,40.0,145.0,3,0,0.0,1,0,0,0,1,0,0,0
5325,185000,BRAINE-LE-COMTE,61.0,93.0,2,0,0.0,1,0,0,1,0,0,0,0
5326,157000,BRUGGE,468.0,43.0,1,0,0.0,0,0,0,0,1,0,0,0
5327,157000,BRUGGE,468.0,43.0,1,0,0.0,0,0,0,0,1,0,0,0
5328,159000,SCHAERBEEK,404.0,59.0,0,0,0.0,0,0,0,0,1,0,0,0
5329,159000,SCHAERBEEK,404.0,57.0,1,0,0.0,1,0,0,0,0,0,0,0
5330,159500,MAASEIK,426.0,119.0,3,1,,0,0,0,0,1,0,0,0
5331,160000,EEKLO,221.0,55.0,1,0,0.0,0,0,0,0,1,0,0,0
5332,162000,SERAING,26.0,59.0,1,1,19.0,0,0,1,0,0,0,0,0
5333,167500,HENSIES,20.0,92.0,2,1,,1,0,1,0,0,0,0,0
5334,169000,NIEUWPOORT,364.0,44.0,0,1,,0,0,0,0,0,0,0,0
5335,170000,KOKSIJDE,324.0,73.0,2,0,0.0,0,0,1,0,0,0,0,0
5336,175000,MAASMECHELEN,270.0,88.0,2,0,0.0,0,0,0,0,1,0,0,0
5337,175000,BRUGGE,468.0,76.0,2,0,0.0,1,0,0,1,0,0,0,0
5338,179900,ANTWERPEN,335.0,98.0,2,1,,0,0,0,0,0,0,0,0
5339,180000,SERAING,26.0,71.0,1,1,11.0,0,0,1,0,0,0,0,0
5340,184500,ANTWERPEN,335.0,42.0,1,0,0.0,1,0,0,0,1,0,0,0
5341,185000,ANTWERPEN,335.0,60.0,1,1,9.0,1,0,0,0,1,0,0,0
5342,185000,ANTWERPEN,335.0,85.0,2,0,0.0,0,0,1,0,0,0,0,0
5343,186000,ANTWERPEN,335.0,90.0,2,0,0.0,1,0,1,0,0,0,0,0
5344,189000,ANTWERPEN,335.0,63.0,1,1,4.0,1,0,1,0,0,0,0,0
5345,189000,BRUGGE,468.0,38.0,1,0,0.0,1,0,0,0,1,0,0,0
5346,190000,SCHAERBEEK,404.0,94.0,2,1,7.0,0,0,0,0,0,0,0,0
5347,194000,LIÈGE,84.0,90.0,2,0,0.0,0,0,1,0,0,0,0,0
5348,198202,EUPEN,169.0,76.0,1,1,,0,0,0,0,0,0,0,0
5349,199000,MOLENBEEK-SAINT-JEAN,239.0,115.0,3,1,25.0,1,0,0,0,0,0,0,0
5350,199000,ANTWERPEN,335.0,75.0,2,0,0.0,1,0,0,0,1,0,0,0
5351,199000,LIÈGE,84.0,109.0,2,0,0.0,0,0,1,0,0,0,0,0
5352,199000,LÉGLISE,121.0,78.0,2,1,12.0,0,0,0,1,0,0,0,0
5353,199500,ANTWERPEN,335.0,55.0,1,0,0.0,0,0,0,0,1,0,0,0
5354,199900,LANDEN,74.0,92.0,2,1,11.0,1,0,0,0,1,0,0,0
